schoolid,schoolname,CalendarYear,Firsttimebaryear,GradTotal,GradDidNotTake,GradTakers,graddidnottakepct,GradNoInfo,gradnoinfopct,graddidnottakenoinfopct,PriorYrFirstTimeTaker,EarlyFirstTimeTakers,TotalFirstTimeTakers,totalfirsttimepassers,reportpct,avgschoolpasspct,avgstatepasspct,avgpasspctdiff,UltimateBarYear,UltimateCohortTotal,UltimateDidNotTake,UltimateNoInfo,UltimateTakers,UltimatePassers,UltimateSchoolPassPct,GradDipPriv,AvgPassPctDipPriv,UltimateDipPriv,UltimatePassPctDipPriv
00167100,Depaul University,2017,2016,233,24,,,17,,,26,,218,,,0.7064,0.7741,-0.0677,,,,,,,,,,,
00167100,Depaul University,2018,2017,232,25,,,26,,,26,,207,,,0.6957,0.7948,-0.0991,2015,253,0,13,240,212,0.8833,,,,
00167100,Depaul University,2019,2018,214,22,,0.1028,6,0.028,0.1308,25,,211,129,,0.6114,0.7574,-0.146,2016,233,1,11,221,196,0.8869,,,,
00167100,Depaul University,2020,2019,213,29,,0.1362,11,0.0516,0.1878,19,0,192,133,,0.6927,0.7443,-0.0516,2017,239,0,11,228,179,0.7851,,,,
00167100,Depaul University,2021,2020,222,26,195,0.1171,1,0.0045,0.1216,15,0,210,158,,0.7524,0,0.7524,2018,215,0,5,210,183,0.8714,1,75.36,0,87.14
00167100,Depaul University,2022,2021,196,12,165,0.0612,19,0.0969,0.1582,14,0,179,122,,0.6815,0.7687,-0.0872,2019,212,0,9,203,165,0.8128,0,68.16,0,81.28
00169101,Chicago-Kent College of Law-IIT,2009,2008,,,,,,,,,,307,,0.8795,0.963,0.9094,0.0536,,,,,,,,,,,
00169101,Chicago-Kent College of Law-IIT,2010,2009,,,,,,,,,,271,,0.9926,0.9517,0.9089,0.0428,,,,,,,,,,,
00169101,Chicago-Kent College of Law-IIT,2011,2010,,,,,,,,,,252,,0.9563,0.9378,0.8938,0.044,,,,,,,,,,,
00169101,Chicago-Kent College of Law-IIT,2012,2011,,,,,,,,,,303,,0.9472,0.9721,0.891,0.0811,,,,,,,,,,,
00169101,Chicago-Kent College of Law-IIT,2013,2012,,,,,,,,,,271,,0.9299,0.9484,0.8734,0.075,,,,,,,,,,,
00169101,Chicago-Kent College of Law-IIT,2014,2013,,,,,,,,,,266,,0.9662,0.93,0.8784,0.0516,,,,,,,,,,,
00169101,Chicago-Kent College of Law-IIT,2015,2014,,,,,,,,,,263,,0.962,0.8854,0.8541,0.0313,,,,,,,,,,,
00169101,Chicago-Kent College of Law-IIT,2016,2015,,,,,,,,,,256,,0.9297,0.8403,0.808,0.0323,,,,,,,,,,,
00169101,Chicago-Kent College of Law-IIT,2017,2016,241,40,,,12,,,39,,228,,,0.8158,0.7744,0.0414,,,,,,,,,,,
00169101,Chicago-Kent College of Law-IIT,2018,2017,209,19,,,25,,,41,,206,,,0.767,0.7934,-0.0264,2015,282,2,23,257,235,0.9144,,,,
00169101,Chicago-Kent College of Law-IIT,2019,2018,236,23,,0.0975,33,0.1398,0.2373,32,,212,154,,0.7264,0.7611,-0.0347,2016,241,0,13,228,211,0.9254,,,,
00169101,Chicago-Kent College of Law-IIT,2020,2019,234,24,,0.1026,27,0.1154,0.2179,27,0,210,168,,0.8,0.7454,0.0546,2017,209,0,16,193,174,0.9016,,,,
00169101,Chicago-Kent College of Law-IIT,2021,2020,217,19,176,0.0876,22,0.1014,0.1889,35,0,211,156,,0.7394,0.8101,-0.0707,2018,235,0,28,207,188,0.9082,0,73.94,0,90.82
00169101,Chicago-Kent College of Law-IIT,2022,2021,232,26,181,0.1121,25,0.1078,0.2198,32,0,213,160,,0.7465,0.7707,-0.0242,2019,235,1,16,218,197,0.9037,0,75.12,0,90.37
00169800,University of Illinois Chicago School of Law,2009,2008,,,,,,,,,,420,,0.9024,0.8786,0.9094,-0.0308,,,,,,,,,,,
00169800,University of Illinois Chicago School of Law,2010,2009,,,,,,,,,,398,,0.9447,0.8511,0.9089,-0.0578,,,,,,,,,,,
00169800,University of Illinois Chicago School of Law,2011,2010,,,,,,,,,,378,,0.9392,0.8873,0.8938,-0.0065,,,,,,,,,,,
00169800,University of Illinois Chicago School of Law,2012,2011,,,,,,,,,,398,,0.9045,0.8333,0.891,-0.0577,,,,,,,,,,,
00169800,University of Illinois Chicago School of Law,2013,2012,,,,,,,,,,376,,0.9814,0.8347,0.8734,-0.0387,,,,,,,,,,,
00169800,University of Illinois Chicago School of Law,2014,2013,,,,,,,,,,429,,0.8485,0.8489,0.8784,-0.0295,,,,,,,,,,,
00169800,University of Illinois Chicago School of Law,2015,2014,,,,,,,,,,389,,0.928,0.8449,0.8541,-0.0092,,,,,,,,,,,
00169800,University of Illinois Chicago School of Law,2016,2015,,,,,,,,,,335,,1.003,0.7232,0.808,-0.0848,,,,,,,,,,,
00169800,University of Illinois Chicago School of Law,2017,2016,298,21,,,17,,,19,,279,,,0.6702,0.7726,-0.1024,,,,,,,,,,,
00169800,University of Illinois Chicago School of Law,2018,2017,352,88,,,19,,,15,,260,,,0.7307,0.7953,-0.0646,2015,381,2,11,368,319,0.8668,,,,
00169800,University of Illinois Chicago School of Law,2019,2018,255,56,,0.2196,7,0.0275,0.2471,72,,264,163,,0.6174,0.7594,-0.142,2016,296,0,7,289,258,0.8927,,,,
00169800,University of Illinois Chicago School of Law,2020,2019,221,52,,0.2353,4,0.0181,0.2534,53,0,218,129,,0.5917,0.7435,-0.1518,2017,351,8,9,334,296,0.8862,,,,
00169800,University of Illinois Chicago School of Law,2021,2020,250,79,171,0.316,0,0,0.316,47,0,218,156,,0.7156,0,0.7156,2018,254,6,3,245,198,0.8082,0,71.56,0,80.82
00169800,University of Illinois Chicago School of Law,2022,2021,289,75,211,0.2595,3,0.0104,0.2699,67,0,278,179,,0.6439,0.7698,-0.1259,2019,219,5,4,210,164,0.781,0,64.39,0,78.1
00171000,Loyola University-Chicago,2009,2008,,,,,,,,,,217,,0.894,0.9433,0.9094,0.0339,,,,,,,,,,,
00171000,Loyola University-Chicago,2010,2009,,,,,,,,,,295,,0.8814,0.9308,0.9088,0.022,,,,,,,,,,,
00171000,Loyola University-Chicago,2011,2010,,,,,,,,,,241,,0.9876,0.8866,0.8941,-0.0075,,,,,,,,,,,
00171000,Loyola University-Chicago,2012,2011,,,,,,,,,,212,,1,0.8915,0.8896,0.0019,,,,,,,,,,,
00171000,Loyola University-Chicago,2013,2012,,,,,,,,,,227,,0.9648,0.9133,0.8714,0.0419,,,,,,,,,,,
00171000,Loyola University-Chicago,2014,2013,,,,,,,,,,259,,0.9459,0.8857,0.8784,0.0073,,,,,,,,,,,
00171000,Loyola University-Chicago,2015,2014,,,,,,,,,,242,,0.9504,0.8348,0.8541,-0.0193,,,,,,,,,,,
00171000,Loyola University-Chicago,2016,2015,,,,,,,,,,246,,0.9268,0.7939,0.808,-0.0141,,,,,,,,,,,
00171000,Loyola University-Chicago,2017,2016,209,44,,,0,,,11,,176,,,0.7841,0.7783,0.0058,,,,,,,,,,,
00171000,Loyola University-Chicago,2018,2017,222,30,,,4,,,12,,200,,,0.785,0.7982,-0.0132,2015,262,40,0,222,178,0.8018,,,,
00171000,Loyola University-Chicago,2019,2018,193,4,,0.0207,20,0.1036,0.1244,6,,175,139,,0.7943,0.7546,0.0397,2016,209,5,28,176,161,0.9148,,,,
00171000,Loyola University-Chicago,2020,2019,198,6,,0.0303,8,0.0404,0.0707,0,0,184,157,,0.8532,0.741,0.1122,2017,222,5,13,204,180,0.8824,,,,
00171000,Loyola University-Chicago,2021,2020,237,8,212,0.0338,17,0.0717,0.1055,2,0,214,190,,0.8878,0.806,0.0818,2018,193,2,9,182,167,0.9176,2,88.88,0,91.76
00171000,Loyola University-Chicago,2022,2021,236,12,207,0.0508,17,0.072,0.1229,0,0,207,168,,0.8173,0.7692,0.0481,2019,197,3,4,190,178,0.9368,0,81.16,0,93.68
00173700,Northern Illinois University,2009,2008,,,,,,,,,,106,,0.9623,0.9608,0.9094,0.0514,,,,,,,,,,,
00173700,Northern Illinois University,2010,2009,,,,,,,,,,85,,0.8706,0.7973,0.9089,-0.1116,,,,,,,,,,,
00173700,Northern Illinois University,2011,2010,,,,,,,,,,81,,1.1111,0.8222,0.8938,-0.0716,,,,,,,,,,,
00173700,Northern Illinois University,2012,2011,,,,,,,,,,100,,0.9,0.8667,0.891,-0.0243,,,,,,,,,,,
00173700,Northern Illinois University,2013,2012,,,,,,,,,,90,,0.8778,0.8734,0.8734,0,,,,,,,,,,,
00173700,Northern Illinois University,2014,2013,,,,,,,,,,110,,0.9364,0.8738,0.8784,-0.0046,,,,,,,,,,,
00173700,Northern Illinois University,2015,2014,,,,,,,,,,95,,0.9053,0.8488,0.8541,-0.0053,,,,,,,,,,,
00173700,Northern Illinois University,2016,2015,,,,,,,,,,101,,0.901,0.7363,0.808,-0.0717,,,,,,,,,,,
00173700,Northern Illinois University,2017,2016,83,17,,,0,,,17,,83,,,0.7952,0.7764,0.0188,,,,,,,,,,,
00173700,Northern Illinois University,2018,2017,69,12,,,1,,,15,,71,,,0.7605,0.7988,-0.0383,2015,101,4,0,97,86,0.8866,,,,
00173700,Northern Illinois University,2019,2018,83,17,,0.2048,0,0,0.2048,10,,76,45,,0.5921,0.7571,-0.165,2016,83,3,0,80,69,0.8625,,,,
00173700,Northern Illinois University,2020,2019,80,12,,0.15,0,0,0.15,18,0,86,68,,0.7907,0.7443,0.0464,2017,69,2,0,67,58,0.8657,,,,
00173700,Northern Illinois University,2021,2020,86,19,67,0.2209,0,0,0.2209,9,0,76,62,,0.8158,0,0.8158,2018,84,0,0,84,72,0.8571,0,81.58,0,85.71
00173700,Northern Illinois University,2022,2021,83,34,49,0.4096,0,0,0.4096,16,0,65,41,,0.6307,0.7639,-0.1332,2019,80,3,0,77,71,0.9221,0,63.08,0,92.21
00173900,Northwestern University,2009,2008,,,,,,,,,,197,,0.8782,0.9596,0.9034,0.0562,,,,,,,,,,,
00173900,Northwestern University,2010,2009,,,,,,,,,,258,,0.7829,0.906,0.8919,0.0141,,,,,,,,,,,
00173900,Northwestern University,2011,2010,,,,,,,,,,279,,0.7204,0.8807,0.8686,0.0121,,,,,,,,,,,
00173900,Northwestern University,2012,2011,,,,,,,,,,271,,0.8081,0.927,0.8529,0.0741,,,,,,,,,,,
00173900,Northwestern University,2013,2012,,,,,,,,,,282,,0.8156,0.9043,0.8299,0.0744,,,,,,,,,,,
00173900,Northwestern University,2014,2013,,,,,,,,,,297,,0.8519,0.913,0.8397,0.0733,,,,,,,,,,,
00173900,Northwestern University,2015,2014,,,,,,,,,,298,,0.7517,0.8705,0.806,0.0645,,,,,,,,,,,
00173900,Northwestern University,2016,2015,,,,,,,,,,292,,0.8425,0.8577,0.7641,0.0936,,,,,,,,,,,
00173900,Northwestern University,2017,2016,249,8,,,5,,,3,,239,,,0.8285,0.7619,0.0666,,,,,,,,,,,
00173900,Northwestern University,2018,2017,249,13,,,5,,,4,,235,,,0.9064,0.783,0.1234,2015,288,5,7,276,262,0.9493,,,,
00173900,Northwestern University,2019,2018,229,6,,0.0262,11,0.048,0.0742,12,,224,206,,0.9197,0.7514,0.1683,2016,249,7,3,239,225,0.9414,,,,
00173900,Northwestern University,2020,2019,240,23,,0.0958,1,0.0042,0.1,8,0,224,206,,0.9197,0.7605,0.1592,2017,249,8,3,238,229,0.9622,,,,
00173900,Northwestern University,2021,2020,256,0,213,0,43,0.168,0.168,14,1,227,218,,0.9603,0,0.9603,2018,229,6,8,215,199,0.9256,0,96.03,0,92.56
00173900,Northwestern University,2022,2021,273,,,0,11,0.0403,0.0403,21,1,283,269,,0.9505,0.79,0.1605,2019,240,2,9,229,226,0.9869,0,95.05,0,98.69
00175800,Southern Illinois University-Carbondale,2009,2008,,,,,,,,,,103,,0.8447,0.954,0.9111,0.0429,,,,,,,,,,,
00175800,Southern Illinois University-Carbondale,2010,2009,,,,,,,,,,114,,0.7632,0.908,0.9103,-0.0023,,,,,,,,,,,
00175800,Southern Illinois University-Carbondale,2011,2010,,,,,,,,,,129,,0.8527,0.7545,0.8947,-0.1402,,,,,,,,,,,
00175800,Southern Illinois University-Carbondale,2012,2011,,,,,,,,,,107,,0.7196,0.8831,0.8938,-0.0107,,,,,,,,,,,
00175800,Southern Illinois University-Carbondale,2013,2012,,,,,,,,,,121,,0.7851,0.7894,0.879,-0.0896,,,,,,,,,,,
00175800,Southern Illinois University-Carbondale,2014,2013,,,,,,,,,,128,,0.8359,0.8879,0.8825,0.0054,,,,,,,,,,,
00175800,Southern Illinois University-Carbondale,2015,2014,,,,,,,,,,99,,0.9091,0.8667,0.8558,0.0109,,,,,,,,,,,
00175800,Southern Illinois University-Carbondale,2016,2015,,,,,,,,,,96,,0.7708,0.6891,0.8195,-0.1304,,,,,,,,,,,
00175800,Southern Illinois University-Carbondale,2017,2016,111,28,,,6,,,27,,104,,,0.6058,0.7795,-0.1737,,,,,,,,,,,
00175800,Southern Illinois University-Carbondale,2018,2017,107,20,,,7,,,21,,101,,,0.604,0.7987,-0.1947,2015,111,6,4,101,86,0.8515,,,,
00175800,Southern Illinois University-Carbondale,2019,2018,106,16,,0.1509,2,0.0189,0.1698,16,,104,58,,0.5577,0.7777,-0.22,2016,111,4,1,106,87,0.8208,,,,
00175800,Southern Illinois University-Carbondale,2020,2019,91,21,,0.2308,0,0,0.2308,15,0,85,50,,0.5882,0.7674,-0.1792,2017,107,6,2,99,79,0.798,,,,
00175800,Southern Illinois University-Carbondale,2021,2020,93,25,68,0.2688,0,0,0.2688,16,0,84,49,,0.5833,0.8146,-0.2313,2018,106,2,0,104,86,0.8269,0,58.33,0,82.69
00175800,Southern Illinois University-Carbondale,2022,2021,62,13,49,0.2097,0,0,0.2097,20,0,69,41,,0.5942,0.7866,-0.1924,2019,91,2,0,89,72,0.809,0,59.42,0,80.9
00177400,University of Chicago,2009,2008,,,,,,,,,,195,,0.8462,0.9515,0.8756,0.0759,,,,,,,,,,,
00177400,University of Chicago,2010,2009,,,,,,,,,,206,,0.7961,0.9146,0.8597,0.0549,,,,,,,,,,,
00177400,University of Chicago,2011,2010,,,,,,,,,,199,,0.7085,0.9433,0.8749,0.0684,,,,,,,,,,,
00177400,University of Chicago,2012,2011,,,,,,,,,,204,,0.7745,0.9114,0.8426,0.0688,,,,,,,,,,,
00177400,University of Chicago,2013,2012,,,,,,,,,,220,,0.7682,0.929,0.8287,0.1003,,,,,,,,,,,
00177400,University of Chicago,2014,2013,,,,,,,,,,203,,0.7635,0.9484,0.8269,0.1215,,,,,,,,,,,
00177400,University of Chicago,2015,2014,,,,,,,,,,199,,0.7638,0.9211,0.7931,0.128,,,,,,,,,,,
00177400,University of Chicago,2016,2015,,,,,,,,,,201,,0.806,0.9383,0.768,0.1703,,,,,,,,,,,
00177400,University of Chicago,2017,2016,215,11,,,2,,,9,,211,,,0.9716,0.7557,0.2159,,,,,,,,,,,
00177400,University of Chicago,2018,2017,212,9,,,1,,,9,,211,,,0.9858,0.7815,0.2043,2015,196,3,0,193,191,0.9896,,,,
00177400,University of Chicago,2019,2018,205,6,,0.0293,0,0,0.0293,7,,206,186,,0.9029,0.7454,0.1575,2016,215,3,1,211,211,1,,,,
00177400,University of Chicago,2020,2019,202,14,,0.0693,0,0,0.0693,8,1,197,190,,0.9645,0.7632,0.2013,2017,212,3,0,209,208,0.9952,,,,
00177400,University of Chicago,2021,2020,202,23,179,0.1139,0,0,0.1139,8,0,187,183,,0.9786,0,0.9786,2018,205,1,0,204,204,1,1,97.87,0,100
00177400,University of Chicago,2022,2021,213,7,206,0.0329,0,0,0.0329,16,1,222,202,,0.9775,0.7905,0.187,2019,203,5,0,198,197,0.9949,0,90.99,0,99.49
00177500,University of Illinois,2009,2008,,,,,,,,,,203,,0.8966,0.9121,0.9081,0.004,,,,,,,,,,,
00177500,University of Illinois,2010,2009,,,,,,,,,,187,,0.8235,0.9545,0.9052,0.0493,,,,,,,,,,,
00177500,University of Illinois,2011,2010,,,,,,,,,,184,,0.8152,0.9267,0.8938,0.0329,,,,,,,,,,,
00177500,University of Illinois,2012,2011,,,,,,,,,,179,,0.7151,0.8828,0.8698,0.013,,,,,,,,,,,
00177500,University of Illinois,2013,2012,,,,,,,,,,207,,0.7391,0.9216,0.8505,0.0711,,,,,,,,,,,
00177500,University of Illinois,2014,2013,,,,,,,,,,231,,0.7403,0.9473,0.8751,0.0722,,,,,,,,,,,
00177500,University of Illinois,2015,2014,,,,,,,,,,186,,0.7043,0.8321,0.8479,-0.0158,,,,,,,,,,,
00177500,University of Illinois,2016,2015,,,,,,,,,,169,,0.7456,0.873,0.808,0.065,,,,,,,,,,,
00177500,University of Illinois,2017,2016,169,13,,,0,,,4,,160,,,0.8813,0.7689,0.1124,,,,,,,,,,,
00177500,University of Illinois,2018,2017,143,14,,,0,,,6,,135,,,0.8889,0.7809,0.108,2015,177,6,2,169,154,0.9112,,,,
00177500,University of Illinois,2019,2018,147,8,,0.0544,0,0,0.0544,6,,145,123,,0.8483,0.7555,0.0928,2016,169,4,0,165,161,0.9758,,,,
00177500,University of Illinois,2020,2019,126,11,,0.0873,0,0,0.0873,5,0,120,111,,0.925,0.7474,0.1776,2017,143,7,0,136,132,0.9706,,,,
00177500,University of Illinois,2021,2020,144,10,134,0.0694,0,0,0.0694,2,1,136,122,,0.8971,0,0.8971,2018,147,2,0,145,138,0.9517,1,89.79,0,95.17
00177500,University of Illinois,2022,2021,121,6,115,0.0496,0,0,0.0496,7,0,122,103,,0.8443,0.7749,0.0694,2019,126,4,0,122,118,0.9672,0,84.43,0,96.72
00180500,Indiana Tech Law School,2016,2015,,,,,,,,,,0,,,,,,,,,,,,,,,,
00180900,Indiana University - Bloomington,2009,2008,,,,,,,,,,185,,0.7081,0.9389,0.8669,0.072,,,,,,,,,,,
00180900,Indiana University - Bloomington,2010,2009,,,,,,,,,,173,,0.7457,0.9458,0.8482,0.0976,,,,,,,,,,,
00180900,Indiana University - Bloomington,2011,2010,,,,,,,,,,202,,0.7277,0.8299,0.8353,-0.0054,,,,,,,,,,,
00180900,Indiana University - Bloomington,2012,2011,,,,,,,,,,192,,0.7031,0.8962,0.8321,0.0641,,,,,,,,,,,
00180900,Indiana University - Bloomington,2013,2012,,,,,,,,,,188,,0.7021,0.856,0.8033,0.0527,,,,,,,,,,,
00180900,Indiana University - Bloomington,2014,2013,,,,,,,,,,211,,0.7156,0.9138,0.8315,0.0823,,,,,,,,,,,
00180900,Indiana University - Bloomington,2015,2014,,,,,,,,,,209,,0.7368,0.8571,0.7875,0.0696,,,,,,,,,,,
00180900,Indiana University - Bloomington,2016,2015,,,,,,,,,,180,,0.7667,0.8696,0.7884,0.0812,,,,,,,,,,,
00180900,Indiana University - Bloomington,2017,2016,193,23,,,0,,,10,,180,,,0.8556,0.7311,0.1245,,,,,,,,,,,
00180900,Indiana University - Bloomington,2018,2017,176,24,,,0,,,15,,167,,,0.8144,0.7532,0.0612,2015,195,8,1,186,159,0.8548,,,,
00180900,Indiana University - Bloomington,2019,2018,155,13,,0.0839,1,0.0065,0.0903,14,,155,124,,0.8,0.7357,0.0643,2016,193,7,0,186,174,0.9355,,,,
00180900,Indiana University - Bloomington,2020,2019,179,13,,0.0726,1,0.0056,0.0782,7,1,173,112,,0.8819,0.7547,0.1272,2017,176,13,0,163,152,0.9325,,,,
00180900,Indiana University - Bloomington,2021,2020,153,23,128,0.1503,2,0.0131,0.1634,12,3,140,127,,0.9071,0.8023,0.1048,2018,155,7,0,148,134,0.9054,4,90.97,0,90.54
00180900,Indiana University - Bloomington,2022,2021,164,21,143,0.128,0,0,0.128,11,2,154,138,,0.8961,0.7773,0.1188,2019,180,6,0,174,163,0.9368,0,89.61,1,93.71
00181300,Indiana University - Indianapolis,2009,2008,,,,,,,,,,284,,0.8063,0.8384,0.8439,-0.0055,,,,,,,,,,,
00181300,Indiana University - Indianapolis,2010,2009,,,,,,,,,,249,,0.9036,0.8267,0.8274,-0.0007,,,,,,,,,,,
00181300,Indiana University - Indianapolis,2011,2010,,,,,,,,,,283,,0.9117,0.8295,0.8093,0.0202,,,,,,,,,,,
00181300,Indiana University - Indianapolis,2012,2011,,,,,,,,,,223,,0.8879,0.8283,0.8328,-0.0045,,,,,,,,,,,
00181300,Indiana University - Indianapolis,2013,2012,,,,,,,,,,276,,0.8478,0.7949,0.7943,0.0006,,,,,,,,,,,
00181300,Indiana University - Indianapolis,2014,2013,,,,,,,,,,236,,0.8941,0.8245,0.8256,-0.0011,,,,,,,,,,,
00181300,Indiana University - Indianapolis,2015,2014,,,,,,,,,,267,,0.8427,0.7911,0.7939,-0.0028,,,,,,,,,,,
00181300,Indiana University - Indianapolis,2016,2015,,,,,,,,,,261,,0.8966,0.7949,0.786,0.0089,,,,,,,,,,,
00181300,Indiana University - Indianapolis,2017,2016,226,54,,,1,,,38,,209,,,0.6795,0.702,-0.0225,,,,,,,,,,,
00181300,Indiana University - Indianapolis,2018,2017,234,49,,,10,,,35,,210,,,0.7048,0.7312,-0.0264,2015,269,12,2,255,214,0.8392,,,,
00181300,Indiana University - Indianapolis,2019,2018,224,34,,0.1518,1,0.0045,0.1563,44,,233,162,,0.6953,0.7322,-0.0369,2016,226,17,1,208,174,0.8365,,,,
00181300,Indiana University - Indianapolis,2020,2019,246,52,,0.2114,5,0.0203,0.2317,28,3,220,152,,0.6909,0.7437,-0.0528,2017,236,11,3,222,190,0.8559,,,,
00181300,Indiana University - Indianapolis,2021,2020,247,61,184,0.247,2,0.0081,0.2551,48,10,232,179,,0.7716,0.7978,-0.0262,2018,226,5,3,218,191,0.8761,0,77.16,0,87.61
00181300,Indiana University - Indianapolis,2022,2021,236,59,174,0.25,3,0.0127,0.2627,50,1,224,173,,0.7768,0.7593,0.0175,2019,252,10,4,238,207,0.8697,0,77.23,0,86.97
00184000,University of Notre Dame,2009,2008,,,,,,,,,,186,,1,0.9625,0.8624,0.1001,,,,,,,,,,,
00184000,University of Notre Dame,2010,2009,,,,,,,,,,195,,0.9897,0.8759,0.8375,0.0384,,,,,,,,,,,
00184000,University of Notre Dame,2011,2010,,,,,,,,,,170,,1,0.9,0.813,0.087,,,,,,,,,,,
00184000,University of Notre Dame,2012,2011,,,,,,,,,,190,,1,0.9161,0.8355,0.0806,,,,,,,,,,,
00184000,University of Notre Dame,2013,2012,,,,,,,,,,193,,1,0.8759,0.8015,0.0744,,,,,,,,,,,
00184000,University of Notre Dame,2014,2013,,,,,,,,,,193,,1,0.8811,0.8158,0.0653,,,,,,,,,,,
00184000,University of Notre Dame,2015,2014,,,,,,,,,,182,,1,0.8354,0.7819,0.0535,,,,,,,,,,,
00184000,University of Notre Dame,2016,2015,,,,,,,,,,183,,1,0.8474,0.7628,0.0846,,,,,,,,,,,
00184000,University of Notre Dame,2017,2016,172,7,,,0,,,5,,170,,,0.8059,0.733,0.0729,,,,,,,,,,,
00184000,University of Notre Dame,2018,2017,207,12,,,1,,,2,,196,,,0.8929,0.7546,0.1383,2015,179,1,0,178,173,0.9719,,,,
00184000,University of Notre Dame,2019,2018,205,9,,0.0439,2,0.0098,0.0537,8,,202,177,,0.8762,0.7377,0.1385,2016,172,5,0,167,157,0.9401,,,,
00184000,University of Notre Dame,2020,2019,193,4,,0.0207,4,0.0207,0.0415,8,0,193,174,,0.9016,0.7569,0.1447,2017,207,5,0,202,193,0.9554,,,,
00184000,University of Notre Dame,2021,2020,200,14,180,0.07,6,0.03,0.1,2,0,182,162,,0.8901,0.7961,0.094,2018,205,3,1,201,193,0.9602,2,89.13,0,96.02
00184000,University of Notre Dame,2022,2021,184,7,174,0.038,3,0.0163,0.0543,18,0,192,176,,0.9167,0.7782,0.1385,2019,193,1,2,190,185,0.9737,0,91.67,0,97.37
00184200,Valparaiso University,2009,2008,,,,,,,,,,124,,0.7581,0.7766,0.8656,-0.089,,,,,,,,,,,
00184200,Valparaiso University,2010,2009,,,,,,,,,,160,,0.8188,0.7708,0.8548,-0.084,,,,,,,,,,,
00184200,Valparaiso University,2011,2010,,,,,,,,,,160,,0.9938,0.8306,0.835,-0.0044,,,,,,,,,,,
00184200,Valparaiso University,2012,2011,,,,,,,,,,152,,1,0.7239,0.8464,-0.1225,,,,,,,,,,,
00184200,Valparaiso University,2013,2012,,,,,,,,,,156,,1,0.7179,0.8087,-0.0908,,,,,,,,,,,
00184200,Valparaiso University,2014,2013,,,,,,,,,,150,,0.8067,0.7603,0.8393,-0.079,,,,,,,,,,,
00184200,Valparaiso University,2015,2014,,,,,,,,,,173,,0.7919,0.6205,0.815,-0.1945,,,,,,,,,,,
00184200,Valparaiso University,2016,2015,,,,,,,,,,123,,0.7317,0.6333,0.7945,-0.1612,,,,,,,,,,,
00184200,Valparaiso University,2017,2016,162,31,,,4,,,17,,144,,,0.4931,0.7271,-0.234,,,,,,,,,,,
00184200,Valparaiso University,2018,2017,136,35,,,21,,,23,,103,,,0.466,0.7644,-0.2984,2015,132,4,4,124,86,0.6935,,,,
00184200,Valparaiso University,2019,2018,99,22,,0.2222,5,0.0505,0.2727,20,,92,34,,0.3696,0.74,-0.3704,2016,162,11,4,147,97,0.6599,,,,
00186000,Drake University,2009,2008,,,,,,,,,,139,,0.741,0.9029,0.9037,-0.0008,,,,,,,,,,,
00186000,Drake University,2010,2009,,,,,,,,,,121,,0.7686,0.9571,0.9292,0.0279,,,,,,,,,,,
00186000,Drake University,2011,2010,,,,,,,,,,137,,0.7445,0.9117,0.9018,0.0099,,,,,,,,,,,
00186000,Drake University,2012,2011,,,,,,,,,,153,,0.8693,0.9249,0.8949,0.03,,,,,,,,,,,
00186000,Drake University,2013,2012,,,,,,,,,,129,,0.8217,0.9056,0.9234,-0.0178,,,,,,,,,,,
00186000,Drake University,2014,2013,,,,,,,,,,140,,0.8143,0.9474,0.9326,0.0148,,,,,,,,,,,
00186000,Drake University,2015,2014,,,,,,,,,,129,,0.7752,0.84,0.8436,-0.0036,,,,,,,,,,,
00186000,Drake University,2016,2015,,,,,,,,,,112,,0.8214,0.8587,0.8902,-0.0315,,,,,,,,,,,
00186000,Drake University,2017,2016,107,24,,,1,,,24,,106,,,0.7359,0.7406,-0.0047,,,,,,,,,,,
00186000,Drake University,2018,2017,94,24,,,1,,,21,,90,,,0.7889,0.855,-0.0661,2015,120,3,0,117,96,0.8205,,,,
00186000,Drake University,2019,2018,104,29,,0.2788,0,0,0.2788,20,,95,79,,0.8315,0.828,0.0035,2016,107,4,0,103,87,0.8447,,,,
00186000,Drake University,2020,2019,100,18,,0.18,0,0,0.18,25,0,107,90,,0.8411,0.8182,0.0229,2017,94,3,0,91,82,0.9011,,,,
00186000,Drake University,2021,2020,97,26,71,0.268,0,0,0.268,21,0,92,78,,0.8479,0,0.8479,2018,104,4,0,100,87,0.87,0,84.79,0,87
00186000,Drake University,2022,2021,101,23,78,0.2277,0,0,0.2277,24,0,102,81,,0.7941,0.7429,0.0512,2019,100,1,0,99,89,0.899,0,79.41,0,89.9
00189200,University of Iowa,2009,2008,,,,,,,,,,205,,0.7024,0.9306,0.8966,0.034,,,,,,,,,,,
00189200,University of Iowa,2010,2009,,,,,,,,,,193,,0.772,0.9329,0.8957,0.0372,,,,,,,,,,,
00189200,University of Iowa,2011,2010,,,,,,,,,,194,,0.7268,0.9149,0.886,0.0289,,,,,,,,,,,
00189200,University of Iowa,2012,2011,,,,,,,,,,184,,0.712,0.8779,0.8799,-0.002,,,,,,,,,,,
00189200,University of Iowa,2013,2012,,,,,,,,,,177,,0.7288,0.907,0.8814,0.0256,,,,,,,,,,,
00189200,University of Iowa,2014,2013,,,,,,,,,,188,,0.7287,0.8978,0.9074,-0.0096,,,,,,,,,,,
00189200,University of Iowa,2015,2014,,,,,,,,,,175,,0.7371,0.8683,0.8248,0.0435,,,,,,,,,,,
